shop,posting_number,accrual_date,type_id,accrual_type,sku,quantity,seller_price,amount,currency
Instax Shop,98832309-0338-1,2026-08-04,69,SaleCommission,2090798474,1,497,-243.53,RUB
Instax Shop,98832309-0338-1,2026-08-04,32,Logistic,2090798474,1,,-58,RUB
Instax Shop,98832309-0338-1,2026-08-04,29,LastMileCourier,2090798474,1,,-8.63,RUB
Instax Shop,98832309-0338-1,2026-08-11,69,SaleCommission,2090798474,1,-497,243.53,RUB
Instax Shop,98832309-0338-1,2026-08-13,59,ReturnFlowLogistic,2090798474,1,,-56,RUB
Instax Shop,98832309-0338-1,2026-08-13,45,PickUpPointReturnAcceptance,2090798474,1,,-15,RUB
Instax Shop,0151468936-0216-4,2026-08-21,29,LastMileCourier,2082848101,1,,-9.92,RUB
Instax Shop,0151468936-0216-4,2026-08-21,32,Logistic,2082848101,1,,-60,RUB
Instax Shop,0151468936-0216-4,2026-08-21,59,ReturnFlowLogistic,2082848101,1,,-56,RUB
Instax Shop,36347217-0870-1,2026-08-08,69,SaleCommission,2078709371,1,977,-429.88,RUB
Instax Shop,36347217-0870-1,2026-08-08,74,StarsMembership,2078709371,1,,-14.66,RUB
Instax Shop,36347217-0870-1,2026-08-08,29,LastMileCourier,2078709371,1,,-7.85,RUB
Instax Shop,36347217-0870-1,2026-08-08,32,Logistic,2078709371,1,,-60,RUB
Instax Shop,29564330-0157-1,2026-08-03,74,StarsMembership,2396423754,1,,-15.71,RUB
Instax Shop,29564330-0157-1,2026-08-03,32,Logistic,2396423754,1,,-73,RUB
Instax Shop,29564330-0157-1,2026-08-03,69,SaleCommission,2396423754,1,1047,-513.03,RUB
Instax Shop,29564330-0157-1,2026-08-03,29,LastMileCourier,2396423754,1,,-6.12,RUB
Instax Shop,0119705695-0430-2,2026-08-03,32,Logistic,4893687016,1,,-65,RUB
Instax Shop,0119705695-0430-2,2026-08-03,69,SaleCommission,4893687016,1,1097,-482.68,RUB
Instax Shop,0119705695-0430-2,2026-08-03,29,LastMileCourier,4893687016,1,,-10.46,RUB
Instax Shop,0119705695-0430-2,2026-08-03,74,StarsMembership,4893687016,1,,-16.46,RUB
Instax Shop,0121855704-0192-1,2026-08-22,59,ReturnFlowLogistic,2082848101,1,,-56,RUB
Instax Shop,0121855704-0192-1,2026-08-13,69,SaleCommission,2082848101,1,1097,-537.53,RUB
Instax Shop,0121855704-0192-1,2026-08-16,38,PackageCost,2082848101,1,,-5,RUB
Instax Shop,0121855704-0192-1,2026-08-13,32,Logistic,2082848101,1,,-64,RUB
Instax Shop,0121855704-0192-1,2026-08-16,69,SaleCommission,2082848101,1,-1097,537.53,RUB
Instax Shop,0121855704-0192-1,2026-08-22,45,PickUpPointReturnAcceptance,2082848101,1,,-15,RUB
Instax Shop,0121855704-0192-1,2026-08-16,39,PackingFee,2082848101,1,,-10,RUB
Instax Shop,0121855704-0192-1,2026-08-13,74,StarsMembership,2082848101,1,,-16.46,RUB
Instax Shop,0121855704-0192-1,2026-08-13,98,DeliveryToHandoverPlaceByOzon,2082848101,1,,-25,RUB
Instax Shop,30590679-0514-1,2026-08-03,32,Logistic,2078709026,1,,-68,RUB
Instax Shop,30590679-0514-1,2026-08-03,74,StarsMembership,2078709026,1,,-16.46,RUB
Instax Shop,30590679-0514-1,2026-08-03,29,LastMileCourier,2078709026,1,,-9.63,RUB
Instax Shop,30590679-0514-1,2026-08-03,69,SaleCommission,2078709026,1,1097,-482.68,RUB
Instax Shop,0184865001-0146-1,2026-08-12,29,LastMileCourier,2082848101,1,,-14,RUB
Instax Shop,0184865001-0146-1,2026-08-12,32,Logistic,2082848101,1,,-60,RUB
Instax Shop,0184865001-0146-1,2026-08-12,59,ReturnFlowLogistic,2082848101,1,,-56,RUB
Instax Shop,0184865001-0146-1,2026-08-12,45,PickUpPointReturnAcceptance,2082848101,1,,-15,RUB
Instax Shop,52700484-0311-1,2026-08-17,69,SaleCommission,2090798532,1,497,-243.53,RUB
Instax Shop,52700484-0311-1,2026-08-17,29,LastMileCourier,2090798532,1,,-7.95,RUB
Instax Shop,52700484-0311-1,2026-08-17,74,StarsMembership,2090798532,1,,-7.46,RUB
Instax Shop,52700484-0311-1,2026-08-17,32,Logistic,2090798532,1,,-60,RUB
Instax Shop,13338676-1346-1,2026-08-04,74,StarsMembership,2090798532,1,,-7.46,RUB
Instax Shop,13338676-1346-1,2026-08-04,29,LastMileCourier,2090798532,1,,-9.35,RUB
Instax Shop,13338676-1346-1,2026-08-04,69,SaleCommission,2090798532,1,497,-243.53,RUB
Instax Shop,13338676-1346-1,2026-08-04,32,Logistic,2090798532,1,,-65,RUB
Instax Shop,0198151408-0008-1,2026-08-02,32,Logistic,2980608857,1,,-65,RUB
Instax Shop,0198151408-0008-1,2026-08-02,29,LastMileCourier,2980608857,1,,-8.83,RUB
Instax Shop,0198151408-0008-1,2026-08-02,74,StarsMembership,2980608857,1,,-16.46,RUB
Instax Shop,0198151408-0008-1,2026-08-02,69,SaleCommission,2980608857,1,1097,-537.53,RUB
Instax Shop,0145839484-0215-1,2026-08-05,69,SaleCommission,2396423754,1,1047,-513.03,RUB
Instax Shop,0145839484-0215-1,2026-08-05,74,StarsMembership,2396423754,1,,-15.71,RUB
Instax Shop,0145839484-0215-1,2026-08-05,29,LastMileCourier,2396423754,1,,-8.84,RUB
Instax Shop,0145839484-0215-1,2026-08-05,32,Logistic,2396423754,1,,-151.76,RUB
Instax Shop,0148028119-0186-2,2026-08-04,74,StarsMembership,1393792471,1,,-16.46,RUB
Instax Shop,0148028119-0186-2,2026-08-04,29,LastMileCourier,1393792471,1,,-11,RUB
Instax Shop,0148028119-0186-2,2026-08-04,69,SaleCommission,1393792471,1,1097,-537.53,RUB
Instax Shop,0148028119-0186-2,2026-08-04,32,Logistic,1393792471,1,,-68,RUB
Instax Shop,48458431-0112-1,2026-08-06,69,SaleCommission,2078709160,1,977,-429.88,RUB
Instax Shop,48458431-0112-1,2026-08-06,29,LastMileCourier,2078709160,1,,-12.39,RUB
Instax Shop,48458431-0112-1,2026-08-06,74,StarsMembership,2078709160,1,,-14.66,RUB
Instax Shop,48458431-0112-1,2026-08-06,32,Logistic,2078709160,1,,-60,RUB
Instax Shop,48458431-0112-2,2026-08-06,69,SaleCommission,2078709116,1,977,-429.88,RUB
Instax Shop,48458431-0112-2,2026-08-06,32,Logistic,2078709116,1,,-59,RUB
Instax Shop,48458431-0112-2,2026-08-06,74,StarsMembership,2078709116,1,,-14.66,RUB
Instax Shop,48458431-0112-2,2026-08-06,29,LastMileCourier,2078709116,1,,-11.37,RUB
Instax Shop,36746196-0161-1,2026-08-05,74,StarsMembership,1967682256,1,,-16.46,RUB
Instax Shop,36746196-0161-1,2026-08-05,32,Logistic,1967682256,1,,-60,RUB
Instax Shop,36746196-0161-1,2026-08-05,69,SaleCommission,1967682256,1,1097,-537.53,RUB
Instax Shop,36746196-0161-1,2026-08-05,29,LastMileCourier,1967682256,1,,-6.83,RUB
Instax Shop,0125482784-0026-1,2026-08-06,29,LastMileCourier,1393792471,1,,-8,RUB
Instax Shop,0125482784-0026-1,2026-08-06,69,SaleCommission,1393792471,1,1097,-537.53,RUB
Instax Shop,0125482784-0026-1,2026-08-06,74,StarsMembership,1393792471,1,,-16.46,RUB
Instax Shop,0125482784-0026-1,2026-08-06,32,Logistic,1393792471,1,,-62,RUB
Instax Shop,11770884-0184-1,2026-08-05,29,LastMileCourier,1393855629,1,,-12.79,RUB
Instax Shop,11770884-0184-1,2026-08-05,32,Logistic,1393855629,1,,-60,RUB
Instax Shop,11770884-0184-1,2026-08-05,69,SaleCommission,1393855629,1,1097,-537.53,RUB
Instax Shop,11770884-0184-1,2026-08-05,74,StarsMembership,1393855629,1,,-16.46,RUB
Instax Shop,91900574-0166-1,2026-08-14,39,PackingFee,2396423754,1,,-10,RUB
Instax Shop,91900574-0166-1,2026-08-18,59,ReturnFlowLogistic,2396423754,1,,-63,RUB
Instax Shop,91900574-0166-1,2026-08-14,69,SaleCommission,2396423754,1,-1047,513.03,RUB
Instax Shop,91900574-0166-1,2026-08-18,45,PickUpPointReturnAcceptance,2396423754,1,,-15,RUB
Instax Shop,91900574-0166-1,2026-08-08,32,Logistic,2396423754,1,,-73,RUB
Instax Shop,91900574-0166-1,2026-08-08,69,SaleCommission,2396423754,1,1047,-513.03,RUB
Instax Shop,91900574-0166-1,2026-08-08,29,LastMileCourier,2396423754,1,,-10.7,RUB
Instax Shop,91900574-0166-1,2026-08-14,38,PackageCost,2396423754,1,,-5,RUB
Instax Shop,91900574-0166-1,2026-08-08,74,StarsMembership,2396423754,1,,-15.71,RUB
Instax Shop,0128008934-0114-1,2026-08-04,69,SaleCommission,1281295474,1,1097,-537.53,RUB
Instax Shop,0128008934-0114-1,2026-08-04,32,Logistic,1281295474,1,,-65,RUB
Instax Shop,0128008934-0114-1,2026-08-04,74,StarsMembership,1281295474,1,,-16.46,RUB
Instax Shop,0128008934-0114-1,2026-08-04,29,LastMileCourier,1281295474,1,,-10.94,RUB
Instax Shop,61267546-0088-1,2026-08-04,74,StarsMembership,1393784711,1,,-16.46,RUB
Instax Shop,61267546-0088-1,2026-08-04,69,SaleCommission,1393784711,1,1097,-537.53,RUB
Instax Shop,61267546-0088-1,2026-08-04,32,Logistic,1393784711,1,,-59,RUB
Instax Shop,61267546-0088-1,2026-08-04,29,LastMileCourier,1393784711,1,,-10.38,RUB
Instax Shop,0148607436-0107-1,2026-08-07,98,DeliveryToHandoverPlaceByOzon,1393837402,1,,-25,RUB
Instax Shop,0148607436-0107-1,2026-08-07,69,SaleCommission,1393837402,1,1097,-537.53,RUB
Instax Shop,0148607436-0107-1,2026-08-07,74,StarsMembership,1393837402,1,,-16.46,RUB
Instax Shop,0148607436-0107-1,2026-08-07,32,Logistic,1393837402,1,,-65,RUB
Instax Shop,43792319-0110-1,2026-08-06,74,StarsMembership,2078708952,1,,-16.46,RUB
Instax Shop,43792319-0110-1,2026-08-06,29,LastMileCourier,2078708952,1,,-12.47,RUB
Instax Shop,43792319-0110-1,2026-08-06,69,SaleCommission,2078708952,1,1097,-482.68,RUB
Instax Shop,43792319-0110-1,2026-08-06,32,Logistic,2078708952,1,,-65,RUB
Instax Shop,86429746-0165-7,2026-08-03,69,SaleCommission,1393855629,1,1097,-537.53,RUB
Instax Shop,86429746-0165-7,2026-08-03,74,StarsMembership,1393855629,1,,-16.46,RUB
Instax Shop,86429746-0165-7,2026-08-03,32,Logistic,1393855629,1,,-65,RUB
Instax Shop,86429746-0165-7,2026-08-03,29,LastMileCourier,1393855629,1,,-9.14,RUB
Instax Shop,50765208-0477-1,2026-08-06,32,Logistic,1393797856,1,,-149.76,RUB
Instax Shop,50765208-0477-1,2026-08-06,69,SaleCommission,1393797856,1,1097,-537.53,RUB
Instax Shop,50765208-0477-1,2026-08-06,29,LastMileCourier,1393797856,1,,-7.36,RUB
Instax Shop,50765208-0477-1,2026-08-06,74,StarsMembership,1393797856,1,,-16.46,RUB
Instax Shop,0192772520-0189-1,2026-08-05,29,LastMileCourier,1281292708,1,,-9.84,RUB
Instax Shop,0192772520-0189-1,2026-08-05,74,StarsMembership,1281292708,1,,-16.46,RUB
Instax Shop,0192772520-0189-1,2026-08-05,32,Logistic,1281292708,1,,-147.76,RUB
Instax Shop,0192772520-0189-1,2026-08-05,69,SaleCommission,1281292708,1,1097,-537.53,RUB
Instax Shop,75921057-0526-1,2026-08-14,29,LastMileCourier,2082848101,1,,-8.33,RUB
Instax Shop,75921057-0526-1,2026-08-14,32,Logistic,2082848101,1,,-64,RUB
Instax Shop,75921057-0526-1,2026-08-14,69,SaleCommission,2082848101,1,1097,-537.53,RUB
Instax Shop,75921057-0526-1,2026-08-14,74,StarsMembership,2082848101,1,,-16.46,RUB
Instax Shop,0180537565-0061-1,2026-08-02,29,LastMileCourier,1393792471,1,,-8.09,RUB
Instax Shop,0180537565-0061-1,2026-08-02,74,StarsMembership,1393792471,1,,-16.46,RUB
Instax Shop,0180537565-0061-1,2026-08-02,69,SaleCommission,1393792471,1,1097,-537.53,RUB
Instax Shop,0180537565-0061-1,2026-08-02,32,Logistic,1393792471,1,,-65,RUB
Instax Shop,68393990-0056-1,2026-08-04,69,SaleCommission,1967682262,1,1097,-537.53,RUB
Instax Shop,68393990-0056-1,2026-08-04,32,Logistic,1967682262,1,,-59,RUB
Instax Shop,68393990-0056-1,2026-08-04,29,LastMileCourier,1967682262,1,,-9.6,RUB
Instax Shop,68393990-0056-1,2026-08-04,74,StarsMembership,1967682262,1,,-16.46,RUB
Instax Shop,58647479-0226-2,2026-08-06,69,SaleCommission,1854586887,1,947,-464.03,RUB
Instax Shop,58647479-0226-2,2026-08-06,29,LastMileCourier,1854586887,1,,-7.71,RUB
Instax Shop,58647479-0226-2,2026-08-06,74,StarsMembership,1854586887,1,,-14.21,RUB
Instax Shop,58647479-0226-2,2026-08-06,32,Logistic,1854586887,1,,-68,RUB
Instax Shop,80344592-0098-1,2026-08-04,29,LastMileCourier,1078945409,1,,-6.89,RUB
Instax Shop,80344592-0098-1,2026-08-04,69,SaleCommission,1078945409,1,777,-380.73,RUB
Instax Shop,80344592-0098-1,2026-08-04,74,StarsMembership,1078945409,1,,-11.66,RUB
Instax Shop,80344592-0098-1,2026-08-04,32,Logistic,1078945409,1,,-57,RUB
Instax Shop,34924971-0010-1,2026-08-06,74,StarsMembership,2078709116,1,,-14.66,RUB
Instax Shop,34924971-0010-1,2026-08-06,32,Logistic,2078709116,1,,-65,RUB
Instax Shop,34924971-0010-1,2026-08-06,69,SaleCommission,2078709116,1,977,-429.88,RUB
Instax Shop,34924971-0010-1,2026-08-06,29,LastMileCourier,2078709116,1,,-8.98,RUB
Instax Shop,0222277468-0123-1,2026-08-03,32,Logistic,1393792471,1,,-65,RUB
Instax Shop,0222277468-0123-1,2026-08-03,69,SaleCommission,1393792471,1,1097,-537.53,RUB
Instax Shop,0222277468-0123-1,2026-08-03,29,LastMileCourier,1393792471,1,,-10.19,RUB
Instax Shop,0222277468-0123-1,2026-08-03,74,StarsMembership,1393792471,1,,-16.46,RUB
Instax Shop,37064831-0349-2,2026-08-02,74,StarsMembership,1281295474,1,,-16.46,RUB
Instax Shop,37064831-0349-2,2026-08-02,69,SaleCommission,1281295474,1,1097,-537.53,RUB
Instax Shop,37064831-0349-2,2026-08-02,32,Logistic,1281295474,1,,-65,RUB
Instax Shop,55135735-0346-1,2026-08-03,29,LastMileCourier,1393792471,1,,-8.82,RUB
Instax Shop,55135735-0346-1,2026-08-03,32,Logistic,1393792471,1,,-65,RUB
Instax Shop,55135735-0346-1,2026-08-03,69,SaleCommission,1393792471,1,1097,-537.53,RUB
Instax Shop,55135735-0346-1,2026-08-03,74,StarsMembership,1393792471,1,,-16.46,RUB
Instax Shop,55135735-0346-2,2026-08-03,74,StarsMembership,1281295474,1,,-16.46,RUB
Instax Shop,55135735-0346-2,2026-08-03,32,Logistic,1281295474,1,,-65,RUB
Instax Shop,55135735-0346-2,2026-08-03,69,SaleCommission,1281295474,1,1097,-537.53,RUB
Instax Shop,55135735-0346-2,2026-08-03,29,LastMileCourier,1281295474,1,,-8.82,RUB
Instax Shop,04245597-0226-1,2026-08-05,32,Logistic,2082847183,1,,-68,RUB
Instax Shop,04245597-0226-1,2026-08-05,74,StarsMembership,2082847183,1,,-16.46,RUB
Instax Shop,04245597-0226-1,2026-08-05,29,LastMileCourier,2082847183,1,,-5.92,RUB
Instax Shop,04245597-0226-1,2026-08-05,69,SaleCommission,2082847183,1,1097,-537.53,RUB
Instax Shop,78846595-0411-1,2026-08-04,32,Logistic,1531108633,1,,-66,RUB
Instax Shop,78846595-0411-1,2026-08-04,69,SaleCommission,1531108633,1,1097,-537.53,RUB
Instax Shop,78846595-0411-1,2026-08-04,74,StarsMembership,1531108633,1,,-16.46,RUB
Instax Shop,78846595-0411-1,2026-08-04,29,LastMileCourier,1531108633,1,,-9.28,RUB
Instax Shop,70675372-0328-2,2026-08-15,45,PickUpPointReturnAcceptance,4893687016,1,,-15,RUB
Instax Shop,70675372-0328-2,2026-08-12,38,PackageCost,4893687016,1,,-5,RUB
Instax Shop,70675372-0328-2,2026-08-15,59,ReturnFlowLogistic,4893687016,1,,-65,RUB
Instax Shop,70675372-0328-2,2026-08-12,39,PackingFee,4893687016,1,,-10,RUB
Instax Shop,70675372-0328-2,2026-08-02,69,SaleCommission,4893687016,1,1097,-482.68,RUB
Instax Shop,70675372-0328-2,2026-08-02,32,Logistic,4893687016,1,,-65,RUB
Instax Shop,70675372-0328-2,2026-08-12,69,SaleCommission,4893687016,1,-1097,482.68,RUB
Instax Shop,70675372-0328-2,2026-08-02,74,StarsMembership,4893687016,1,,-16.46,RUB
Instax Shop,40590408-0157-1,2026-08-03,69,SaleCommission,2090798532,1,497,-243.53,RUB
Instax Shop,40590408-0157-1,2026-08-03,29,LastMileCourier,2090798532,1,,-8.21,RUB
Instax Shop,40590408-0157-1,2026-08-03,74,StarsMembership,2090798532,1,,-7.46,RUB
Instax Shop,40590408-0157-1,2026-08-03,32,Logistic,2090798532,1,,-56,RUB
Instax Shop,0173233555-0266-1,2026-08-03,74,StarsMembership,1281298623,1,,-16.46,RUB
Instax Shop,0173233555-0266-1,2026-08-03,32,Logistic,1281298623,1,,-66,RUB
Instax Shop,0173233555-0266-1,2026-08-03,69,SaleCommission,1281298623,1,1097,-537.53,RUB
Instax Shop,0173233555-0266-1,2026-08-03,29,LastMileCourier,1281298623,1,,-9.82,RUB
Instax Shop,58665619-0192-2,2026-08-07,69,SaleCommission,1078945409,1,777,-380.73,RUB
Instax Shop,58665619-0192-2,2026-08-07,32,Logistic,1078945409,1,,-60,RUB
Instax Shop,58665619-0192-2,2026-08-07,74,StarsMembership,1078945409,1,,-11.66,RUB
Instax Shop,58665619-0192-2,2026-08-07,29,LastMileCourier,1078945409,1,,-9.2,RUB
Instax Shop,0173031640-0056-1,2026-08-13,32,Logistic,2082847183,1,,-68,RUB
Instax Shop,0173031640-0056-1,2026-08-13,74,StarsMembership,2082847183,1,,-16.46,RUB
Instax Shop,0173031640-0056-1,2026-08-13,98,DeliveryToHandoverPlaceByOzon,2082847183,1,,-25,RUB
Instax Shop,0173031640-0056-1,2026-08-13,69,SaleCommission,2082847183,1,1097,-537.53,RUB
Instax Shop,74824759-0187-1,2026-08-04,29,LastMileCourier,2078708952,1,,-12.46,RUB
Instax Shop,74824759-0187-1,2026-08-04,32,Logistic,2078708952,1,,-65,RUB
Instax Shop,74824759-0187-1,2026-08-04,69,SaleCommission,2078708952,1,1097,-482.68,RUB
Instax Shop,74824759-0187-1,2026-08-04,74,StarsMembership,2078708952,1,,-16.46,RUB
Instax Shop,52210181-0505-1,2026-08-07,32,Logistic,2090798532,1,,-59,RUB
Instax Shop,52210181-0505-1,2026-08-07,29,LastMileCourier,2090798532,1,,-8.53,RUB
Instax Shop,52210181-0505-1,2026-08-07,74,StarsMembership,2090798532,1,,-7.46,RUB
Instax Shop,52210181-0505-1,2026-08-07,69,SaleCommission,2090798532,1,497,-243.53,RUB
Instax Shop,42290920-0109-1,2026-08-08,69,SaleCommission,1078945409,1,-777,380.73,RUB
Instax Shop,42290920-0109-1,2026-08-08,38,PackageCost,1078945409,1,,-5,RUB
Instax Shop,42290920-0109-1,2026-08-08,74,StarsMembership,1078945409,1,,-11.66,RUB
Instax Shop,42290920-0109-1,2026-08-08,29,LastMileCourier,1078945409,1,,-9.37,RUB
Instax Shop,42290920-0109-1,2026-08-08,39,PackingFee,1078945409,1,,-10,RUB
Instax Shop,42290920-0109-1,2026-08-08,32,Logistic,1078945409,1,,-61,RUB
Instax Shop,42290920-0109-1,2026-08-08,69,SaleCommission,1078945409,1,777,-380.73,RUB
Instax Shop,92318008-0065-1,2026-08-09,69,SaleCommission,908818342,1,1047,-513.03,RUB
Instax Shop,92318008-0065-1,2026-08-09,74,StarsMembership,908818342,1,,-15.71,RUB
Instax Shop,92318008-0065-1,2026-08-09,29,LastMileCourier,908818342,1,,-7.51,RUB
Instax Shop,92318008-0065-1,2026-08-09,32,Logistic,908818342,1,,-145.76,RUB
Instax Shop,68923173-0029-2,2026-08-11,38,PackageCost,2980608115,1,,-5,RUB
Instax Shop,68923173-0029-2,2026-08-14,59,ReturnFlowLogistic,2980608115,1,,-65,RUB
Instax Shop,68923173-0029-2,2026-08-14,32,Logistic,2980608115,1,,-65,RUB
Instax Shop,68923173-0029-2,2026-08-14,29,LastMileCourier,2980608115,1,,-7.96,RUB
Instax Shop,68923173-0029-2,2026-08-11,39,PackingFee,2980608115,1,,-10,RUB
Instax Shop,68923173-0029-2,2026-08-14,45,PickUpPointReturnAcceptance,2980608115,1,,-15,RUB
Instax Shop,0145926678-0213-1,2026-08-05,74,StarsMembership,2396423754,1,,-15.71,RUB
Instax Shop,0145926678-0213-1,2026-08-05,32,Logistic,2396423754,1,,-151.76,RUB
Instax Shop,0145926678-0213-1,2026-08-05,69,SaleCommission,2396423754,1,1047,-513.03,RUB
Instax Shop,0145926678-0213-1,2026-08-05,29,LastMileCourier,2396423754,1,,-7.67,RUB
Instax Shop,80346204-0013-1,2026-08-03,74,StarsMembership,2396998748,1,,-15.71,RUB
Instax Shop,80346204-0013-1,2026-08-03,32,Logistic,2396998748,1,,-72,RUB
Instax Shop,80346204-0013-1,2026-08-03,29,LastMileCourier,2396998748,1,,-10.84,RUB
Instax Shop,80346204-0013-1,2026-08-03,69,SaleCommission,2396998748,1,1047,-513.03,RUB
Instax Shop,30670790-0264-1,2026-08-07,32,Logistic,1281292708,1,,-147.76,RUB
Instax Shop,30670790-0264-1,2026-08-07,74,StarsMembership,1281292708,1,,-16.46,RUB
Instax Shop,30670790-0264-1,2026-08-07,29,LastMileCourier,1281292708,1,,-14.77,RUB
Instax Shop,30670790-0264-1,2026-08-07,69,SaleCommission,1281292708,1,1097,-537.53,RUB
Instax Shop,0161717052-0086-1,2026-08-05,32,Logistic,1967682256,1,,-59,RUB
Instax Shop,0161717052-0086-1,2026-08-05,74,StarsMembership,1967682256,1,,-16.46,RUB
Instax Shop,0161717052-0086-1,2026-08-05,98,DeliveryToHandoverPlaceByOzon,1967682256,1,,-25,RUB
Instax Shop,0161717052-0086-1,2026-08-05,69,SaleCommission,1967682256,1,1097,-537.53,RUB
Instax Shop,37646403-0310-1,2026-08-06,59,ReturnFlowLogistic,2396423754,1,,-63,RUB
Instax Shop,37646403-0310-1,2026-08-06,32,Logistic,2396423754,1,,-73,RUB
Instax Shop,03258686-0382-2,2026-08-05,74,StarsMembership,2090798532,1,,-7.46,RUB
Instax Shop,03258686-0382-2,2026-08-05,32,Logistic,2090798532,1,,-101.76,RUB
Instax Shop,03258686-0382-2,2026-08-05,69,SaleCommission,2090798532,1,497,-243.53,RUB
Instax Shop,03258686-0382-2,2026-08-05,29,LastMileCourier,2090798532,1,,-8.13,RUB
Instax Shop,0106193127-0137-1,2026-08-06,74,StarsMembership,1281292708,1,,-16.46,RUB
Instax Shop,0106193127-0137-1,2026-08-06,32,Logistic,1281292708,1,,-148.76,RUB
Instax Shop,0106193127-0137-1,2026-08-06,69,SaleCommission,1281292708,1,1097,-537.53,RUB
Instax Shop,0106193127-0137-1,2026-08-06,29,LastMileCourier,1281292708,1,,-8.8,RUB
Instax Shop,75880236-0115-1,2026-08-04,32,Logistic,2082848101,1,,-60,RUB
Instax Shop,75880236-0115-1,2026-08-04,74,StarsMembership,2082848101,1,,-16.46,RUB
Instax Shop,75880236-0115-1,2026-08-04,29,LastMileCourier,2082848101,1,,-6.51,RUB
Instax Shop,75880236-0115-1,2026-08-04,69,SaleCommission,2082848101,1,1097,-537.53,RUB
Instax Shop,86872782-0046-1,2026-08-04,32,Logistic,2082847247,1,,-69,RUB
Instax Shop,86872782-0046-1,2026-08-04,59,ReturnFlowLogistic,2082847247,1,,-56,RUB
Instax Shop,41158572-0324-1,2026-08-06,29,LastMileCourier,2082847183,1,,-8.51,RUB
Instax Shop,41158572-0324-1,2026-08-06,32,Logistic,2082847183,1,,-68,RUB
Instax Shop,41158572-0324-1,2026-08-06,69,SaleCommission,2082847183,1,1097,-537.53,RUB
Instax Shop,41158572-0324-1,2026-08-06,74,StarsMembership,2082847183,1,,-16.46,RUB
Instax Shop,35527965-0408-1,2026-08-03,29,LastMileCourier,2078709116,1,,-9.08,RUB
Instax Shop,35527965-0408-1,2026-08-03,32,Logistic,2078709116,1,,-65,RUB
Instax Shop,35527965-0408-1,2026-08-03,69,SaleCommission,2078709116,1,977,-429.88,RUB
Instax Shop,35527965-0408-1,2026-08-03,74,StarsMembership,2078709116,1,,-14.66,RUB
Instax Shop,35527965-0408-2,2026-08-03,69,SaleCommission,2078708952,1,1097,-482.68,RUB
Instax Shop,35527965-0408-2,2026-08-03,74,StarsMembership,2078708952,1,,-16.46,RUB
Instax Shop,35527965-0408-2,2026-08-03,29,LastMileCourier,2078708952,1,,-9.08,RUB
Instax Shop,35527965-0408-2,2026-08-03,32,Logistic,2078708952,1,,-65,RUB
Instax Shop,05395186-1178-1,2026-08-07,59,ReturnFlowLogistic,2090798502,1,,-60,RUB
Instax Shop,05395186-1178-1,2026-08-07,45,PickUpPointReturnAcceptance,2090798502,1,,-15,RUB
Instax Shop,05395186-1178-1,2026-08-04,32,Logistic,2090798502,1,,-60,RUB
Instax Shop,05395186-1178-1,2026-08-04,69,SaleCommission,2090798502,1,497,-243.53,RUB
